pair,effective_date,rate
CZK/EUR,1995-07-14 ,35.291 
CZK/EUR,1995-07-17 ,34.828 
CZK/EUR,1995-07-18 ,35.022 
CZK/EUR,1995-07-19 ,35.058 
CZK/EUR,1995-07-20 ,35.085 
CZK/EUR,1995-07-21 ,34.838 
CZK/EUR,1995-07-24 ,35.049 
CZK/EUR,1995-07-25 ,34.994 
CZK/EUR,1995-07-26 ,34.864 
CZK/EUR,1995-07-27 ,35.179 
CZK/EUR,1995-07-28 ,35.069 
CZK/EUR,1995-07-31 ,35.239 
CZK/EUR,1995-08-01 ,35.044 
CZK/EUR,1995-08-02 ,35.021 
CZK/EUR,1995-08-03 ,35.082 
CZK/EUR,1995-08-04 ,35.057 
CZK/EUR,1995-08-07 ,34.996 
CZK/EUR,1995-08-08 ,35.006 
CZK/EUR,1995-08-09 ,35.012 
CZK/EUR,1995-08-10 ,35.011 
CZK/EUR,1995-08-11 ,34.824 
CZK/EUR,1995-08-14 ,34.907 
CZK/EUR,1995-08-15 ,34.748 
CZK/EUR,1995-08-16 ,34.667 
CZK/EUR,1995-08-17 ,34.566 
CZK/EUR,1995-08-18 ,34.690 
CZK/EUR,1995-08-21 ,34.654 
CZK/EUR,1995-08-22 ,34.595 
CZK/EUR,1995-08-23 ,34.658 
CZK/EUR,1995-08-24 ,34.358 
CZK/EUR,1995-08-25 ,34.662 
CZK/EUR,1995-08-28 ,34.814 
CZK/EUR,1995-08-29 ,34.622 
CZK/EUR,1995-08-30 ,34.590 
CZK/EUR,1995-08-31 ,34.706 
CZK/EUR,1995-09-01 ,34.593 
CZK/EUR,1995-09-04 ,34.636 
CZK/EUR,1995-09-05 ,34.629 
CZK/EUR,1995-09-06 ,34.531 
CZK/EUR,1995-09-07 ,34.580 
CZK/EUR,1995-09-08 ,34.609 
CZK/EUR,1995-09-11 ,34.657 
CZK/EUR,1995-09-12 ,34.626 
CZK/EUR,1995-09-13 ,34.618 
CZK/EUR,1995-09-14 ,34.623 
CZK/EUR,1995-09-15 ,34.549 
CZK/EUR,1995-09-18 ,34.595 
CZK/EUR,1995-09-19 ,34.566 
CZK/EUR,1995-09-20 ,34.653 
CZK/EUR,1995-09-21 ,34.712 
CZK/EUR,1995-09-22 ,34.816 
CZK/EUR,1995-09-25 ,34.716 
CZK/EUR,1995-09-26 ,34.744 
CZK/EUR,1995-09-27 ,34.880 
CZK/EUR,1995-09-28 ,34.806 
CZK/EUR,1995-09-29 ,34.715 
CZK/EUR,1995-10-02 ,34.819 
CZK/EUR,1995-10-03 ,34.702 
CZK/EUR,1995-10-04 ,34.785 
CZK/EUR,1995-10-05 ,34.847 
CZK/EUR,1995-10-06 ,34.836 
CZK/EUR,1995-10-09 ,34.720 
CZK/EUR,1995-10-10 ,34.793 
CZK/EUR,1995-10-11 ,34.656 
CZK/EUR,1995-10-12 ,34.830 
CZK/EUR,1995-10-13 ,34.768 
CZK/EUR,1995-10-16 ,34.809 
CZK/EUR,1995-10-17 ,34.779 
CZK/EUR,1995-10-18 ,34.557 
CZK/EUR,1995-10-19 ,34.789 
CZK/EUR,1995-10-20 ,34.837 
CZK/EUR,1995-10-23 ,34.793 
CZK/EUR,1995-10-24 ,34.761 
CZK/EUR,1995-10-25 ,34.745 
CZK/EUR,1995-10-26 ,34.737 
CZK/EUR,1995-10-27 ,34.914 
CZK/EUR,1995-10-30 ,34.923 
CZK/EUR,1995-10-31 ,34.847 
CZK/EUR,1995-11-01 ,34.757 
CZK/EUR,1995-11-02 ,34.877 
CZK/EUR,1995-11-03 ,34.927 
CZK/EUR,1995-11-06 ,34.908 
CZK/EUR,1995-11-07 ,34.841 
CZK/EUR,1995-11-08 ,34.914 
CZK/EUR,1995-11-09 ,34.897 
CZK/EUR,1995-11-10 ,34.858 
CZK/EUR,1995-11-13 ,34.770 
CZK/EUR,1995-11-14 ,34.859 
CZK/EUR,1995-11-15 ,34.935 
CZK/EUR,1995-11-16 ,34.927 
CZK/EUR,1995-11-20 ,34.821 
CZK/EUR,1995-11-21 ,34.850 
CZK/EUR,1995-11-22 ,34.837 
CZK/EUR,1995-11-23 ,34.877 
CZK/EUR,1995-11-24 ,34.835 
CZK/EUR,1995-11-27 ,34.794 
CZK/EUR,1995-11-28 ,34.898 
CZK/EUR,1995-11-29 ,34.773 
CZK/EUR,1995-11-30 ,34.678 
CZK/EUR,1995-12-01 ,34.664 
CZK/EUR,1995-12-04 ,34.715 
CZK/EUR,1995-12-05 ,34.774 
CZK/EUR,1995-12-06 ,34.645 
CZK/EUR,1995-12-07 ,34.787 
CZK/EUR,1995-12-08 ,34.640 
CZK/EUR,1995-12-11 ,34.704 
CZK/EUR,1995-12-12 ,34.649 
CZK/EUR,1995-12-13 ,34.615 
CZK/EUR,1995-12-14 ,34.741 
CZK/EUR,1995-12-15 ,34.753 
CZK/EUR,1995-12-18 ,34.836 
CZK/EUR,1995-12-19 ,34.816 
CZK/EUR,1995-12-20 ,34.825 
CZK/EUR,1995-12-21 ,34.861 
CZK/EUR,1995-12-22 ,34.856 
CZK/EUR,1995-12-27 ,34.898 
CZK/EUR,1995-12-28 ,34.955 
CZK/EUR,1995-12-29 ,34.944 
CZK/EUR,1996-01-02 ,35.077 
CZK/EUR,1996-01-03 ,34.997 
CZK/EUR,1996-01-04 ,34.968 
CZK/EUR,1996-01-05 ,35.043 
CZK/EUR,1996-01-08 ,34.996 
CZK/EUR,1996-01-09 ,34.981 
CZK/EUR,1996-01-10 ,35.042 
CZK/EUR,1996-01-11 ,35.014 
CZK/EUR,1996-01-12 ,34.962 
CZK/EUR,1996-01-15 ,35.008 
CZK/EUR,1996-01-16 ,34.961 
CZK/EUR,1996-01-17 ,34.934 
CZK/EUR,1996-01-18 ,34.879 
CZK/EUR,1996-01-19 ,34.838 
CZK/EUR,1996-01-22 ,34.816 
CZK/EUR,1996-01-23 ,34.761 
CZK/EUR,1996-01-24 ,34.692 
CZK/EUR,1996-01-25 ,34.784 
CZK/EUR,1996-01-26 ,34.672 
CZK/EUR,1996-01-29 ,34.597 
CZK/EUR,1996-01-30 ,34.632 
CZK/EUR,1996-01-31 ,34.663 
CZK/EUR,1996-02-01 ,34.805 
CZK/EUR,1996-02-02 ,34.734 
CZK/EUR,1996-02-05 ,34.816 
CZK/EUR,1996-02-06 ,34.796 
CZK/EUR,1996-02-07 ,34.784 
CZK/EUR,1996-02-08 ,34.823 
CZK/EUR,1996-02-09 ,34.856 
CZK/EUR,1996-02-12 ,34.721 
CZK/EUR,1996-02-13 ,34.699 
CZK/EUR,1996-02-14 ,34.712 
CZK/EUR,1996-02-15 ,34.743 
CZK/EUR,1996-02-16 ,34.875 
CZK/EUR,1996-02-19 ,35.015 
CZK/EUR,1996-02-20 ,34.970 
CZK/EUR,1996-02-21 ,34.897 
CZK/EUR,1996-02-22 ,35.014 
CZK/EUR,1996-02-23 ,34.984 
CZK/EUR,1996-02-26 ,35.004 
CZK/EUR,1996-02-27 ,35.032 
CZK/EUR,1996-02-28 ,35.041 
CZK/EUR,1996-02-29 ,34.898 
CZK/EUR,1996-03-01 ,34.918 
CZK/EUR,1996-03-04 ,34.944 
CZK/EUR,1996-03-05 ,34.966 
CZK/EUR,1996-03-06 ,34.955 
CZK/EUR,1996-03-07 ,34.935 
CZK/EUR,1996-03-08 ,34.907 
CZK/EUR,1996-03-11 ,34.904 
CZK/EUR,1996-03-12 ,34.887 
CZK/EUR,1996-03-13 ,34.986 
CZK/EUR,1996-03-14 ,34.963 
CZK/EUR,1996-03-15 ,34.934 
CZK/EUR,1996-03-18 ,34.928 
CZK/EUR,1996-03-19 ,34.923 
CZK/EUR,1996-03-20 ,34.980 
CZK/EUR,1996-03-21 ,34.946 
CZK/EUR,1996-03-22 ,34.932 
CZK/EUR,1996-03-25 ,34.928 
CZK/EUR,1996-03-26 ,34.927 
CZK/EUR,1996-03-27 ,34.840 
CZK/EUR,1996-03-28 ,35.048 
CZK/EUR,1996-03-29 ,34.961 
CZK/EUR,1996-04-01 ,34.919 
CZK/EUR,1996-04-02 ,34.907 
CZK/EUR,1996-04-03 ,34.905 
CZK/EUR,1996-04-04 ,34.855 
CZK/EUR,1996-04-09 ,34.759 
CZK/EUR,1996-04-10 ,34.815 
CZK/EUR,1996-04-11 ,34.772 
CZK/EUR,1996-04-12 ,34.770 
CZK/EUR,1996-04-15 ,34.767 
CZK/EUR,1996-04-16 ,34.784 
CZK/EUR,1996-04-17 ,34.823 
CZK/EUR,1996-04-18 ,34.781 
CZK/EUR,1996-04-19 ,34.919 
CZK/EUR,1996-04-22 ,34.836 
CZK/EUR,1996-04-23 ,34.788 
CZK/EUR,1996-04-24 ,34.737 
CZK/EUR,1996-04-25 ,34.715 
CZK/EUR,1996-04-26 ,34.665 
CZK/EUR,1996-04-29 ,34.797 
CZK/EUR,1996-04-30 ,34.679 
CZK/EUR,1996-05-02 ,34.532 
CZK/EUR,1996-05-03 ,34.675 
CZK/EUR,1996-05-06 ,34.689 
CZK/EUR,1996-05-07 ,34.678 
CZK/EUR,1996-05-08 ,34.710 
CZK/EUR,1996-05-09 ,34.727 
CZK/EUR,1996-05-10 ,34.715 
CZK/EUR,1996-05-13 ,34.565 
CZK/EUR,1996-05-14 ,34.450 
CZK/EUR,1996-05-15 ,34.331 
CZK/EUR,1996-05-17 ,34.383 
CZK/EUR,1996-05-20 ,34.410 
CZK/EUR,1996-05-21 ,34.268 
CZK/EUR,1996-05-22 ,34.371 
CZK/EUR,1996-05-23 ,34.362 
CZK/EUR,1996-05-24 ,34.385 
CZK/EUR,1996-05-28 ,34.494 
CZK/EUR,1996-05-29 ,34.583 
CZK/EUR,1996-05-30 ,34.897 
CZK/EUR,1996-05-31 ,34.779 
CZK/EUR,1996-06-03 ,34.922 
CZK/EUR,1996-06-04 ,34.978 
CZK/EUR,1996-06-05 ,34.802 
CZK/EUR,1996-06-06 ,34.897 
CZK/EUR,1996-06-07 ,34.839 
CZK/EUR,1996-06-10 ,34.844 
CZK/EUR,1996-06-11 ,34.822 
CZK/EUR,1996-06-12 ,34.793 
CZK/EUR,1996-06-13 ,34.848 
CZK/EUR,1996-06-14 ,34.999 
CZK/EUR,1996-06-17 ,34.996 
CZK/EUR,1996-06-18 ,34.964 
CZK/EUR,1996-06-19 ,34.899 
CZK/EUR,1996-06-20 ,34.871 
CZK/EUR,1996-06-21 ,34.769 
CZK/EUR,1996-06-24 ,34.643 
CZK/EUR,1996-06-25 ,34.458 
CZK/EUR,1996-06-26 ,34.637 
CZK/EUR,1996-06-27 ,34.716 
CZK/EUR,1996-06-28 ,34.580 
CZK/EUR,1996-07-01 ,34.572 
CZK/EUR,1996-07-02 ,34.585 
CZK/EUR,1996-07-03 ,34.558 
CZK/EUR,1996-07-04 ,34.484 
CZK/EUR,1996-07-05 ,34.383 
CZK/EUR,1996-07-08 ,34.387 
CZK/EUR,1996-07-09 ,34.299 
CZK/EUR,1996-07-10 ,34.284 
CZK/EUR,1996-07-11 ,34.331 
CZK/EUR,1996-07-12 ,34.302 
CZK/EUR,1996-07-15 ,34.278 
CZK/EUR,1996-07-16 ,34.476 
CZK/EUR,1996-07-17 ,34.448 
CZK/EUR,1996-07-18 ,34.285 
CZK/EUR,1996-07-19 ,34.384 
CZK/EUR,1996-07-22 ,34.516 
CZK/EUR,1996-07-23 ,34.641 
CZK/EUR,1996-07-24 ,34.404 
CZK/EUR,1996-07-25 ,34.579 
CZK/EUR,1996-07-26 ,34.182 
CZK/EUR,1996-07-29 ,34.262 
CZK/EUR,1996-07-30 ,34.217 
CZK/EUR,1996-07-31 ,34.120 
CZK/EUR,1996-08-01 ,34.113 
CZK/EUR,1996-08-02 ,34.062 
CZK/EUR,1996-08-05 ,34.243 
CZK/EUR,1996-08-06 ,34.316 
CZK/EUR,1996-08-07 ,34.273 
CZK/EUR,1996-08-08 ,34.258 
CZK/EUR,1996-08-09 ,34.279 
CZK/EUR,1996-08-12 ,34.258 
CZK/EUR,1996-08-13 ,34.279 
CZK/EUR,1996-08-14 ,34.141 
CZK/EUR,1996-08-16 ,34.113 
CZK/EUR,1996-08-19 ,34.123 
CZK/EUR,1996-08-20 ,34.012 
CZK/EUR,1996-08-21 ,33.973 
CZK/EUR,1996-08-22 ,33.673 
CZK/EUR,1996-08-23 ,33.818 
CZK/EUR,1996-08-26 ,33.791 
CZK/EUR,1996-08-27 ,33.702 
CZK/EUR,1996-08-28 ,33.669 
CZK/EUR,1996-08-29 ,33.504 
CZK/EUR,1996-08-30 ,33.402 
CZK/EUR,1996-09-02 ,33.452 
CZK/EUR,1996-09-03 ,33.590 
CZK/EUR,1996-09-04 ,33.886 
CZK/EUR,1996-09-05 ,34.073 
CZK/EUR,1996-09-06 ,33.839 
CZK/EUR,1996-09-09 ,33.723 
CZK/EUR,1996-09-10 ,33.495 
CZK/EUR,1996-09-11 ,33.777 
CZK/EUR,1996-09-12 ,33.499 
CZK/EUR,1996-09-13 ,33.583 
CZK/EUR,1996-09-16 ,33.439 
CZK/EUR,1996-09-17 ,33.536 
CZK/EUR,1996-09-18 ,33.520 
CZK/EUR,1996-09-19 ,33.545 
CZK/EUR,1996-09-20 ,33.628 
CZK/EUR,1996-09-23 ,34.038 
CZK/EUR,1996-09-24 ,33.974 
CZK/EUR,1996-09-25 ,34.015 
CZK/EUR,1996-09-26 ,33.963 
CZK/EUR,1996-09-27 ,33.894 
CZK/EUR,1996-09-30 ,33.872 
CZK/EUR,1996-10-01 ,33.942 
CZK/EUR,1996-10-02 ,34.015 
CZK/EUR,1996-10-03 ,34.043 
CZK/EUR,1996-10-04 ,34.092 
CZK/EUR,1996-10-07 ,34.331 
CZK/EUR,1996-10-08 ,34.205 
CZK/EUR,1996-10-09 ,34.145 
CZK/EUR,1996-10-10 ,34.039 
CZK/EUR,1996-10-11 ,34.118 
CZK/EUR,1996-10-14 ,34.096 
CZK/EUR,1996-10-15 ,33.955 
CZK/EUR,1996-10-16 ,34.011 
CZK/EUR,1996-10-17 ,34.094 
CZK/EUR,1996-10-18 ,34.137 
CZK/EUR,1996-10-21 ,34.145 
CZK/EUR,1996-10-22 ,34.102 
CZK/EUR,1996-10-23 ,34.117 
CZK/EUR,1996-10-24 ,33.961 
CZK/EUR,1996-10-25 ,33.951 
CZK/EUR,1996-10-28 ,34.026 
CZK/EUR,1996-10-29 ,34.024 
CZK/EUR,1996-10-30 ,34.320 
CZK/EUR,1996-10-31 ,34.257 
CZK/EUR,1996-11-01 ,34.236 
CZK/EUR,1996-11-04 ,34.208 
CZK/EUR,1996-11-05 ,34.209 
CZK/EUR,1996-11-06 ,34.268 
CZK/EUR,1996-11-07 ,34.355 
CZK/EUR,1996-11-08 ,34.297 
CZK/EUR,1996-11-11 ,34.296 
CZK/EUR,1996-11-12 ,34.378 
CZK/EUR,1996-11-13 ,34.426 
CZK/EUR,1996-11-14 ,34.428 
CZK/EUR,1996-11-15 ,34.437 
CZK/EUR,1996-11-18 ,34.249 
CZK/EUR,1996-11-19 ,34.298 
CZK/EUR,1996-11-20 ,34.343 
CZK/EUR,1996-11-21 ,34.296 
CZK/EUR,1996-11-22 ,34.163 
CZK/EUR,1996-11-25 ,34.235 
CZK/EUR,1996-11-26 ,34.103 
CZK/EUR,1996-11-27 ,34.204 
CZK/EUR,1996-11-28 ,34.188 
CZK/EUR,1996-11-29 ,34.150 
CZK/EUR,1996-12-02 ,34.161 
CZK/EUR,1996-12-03 ,34.109 
CZK/EUR,1996-12-04 ,34.133 
CZK/EUR,1996-12-05 ,34.145 
CZK/EUR,1996-12-06 ,34.466 
CZK/EUR,1996-12-09 ,34.217 
CZK/EUR,1996-12-10 ,34.290 
CZK/EUR,1996-12-11 ,34.270 
CZK/EUR,1996-12-12 ,34.171 
CZK/EUR,1996-12-13 ,34.218 
CZK/EUR,1996-12-16 ,34.186 
CZK/EUR,1996-12-17 ,34.152 
CZK/EUR,1996-12-18 ,34.323 
CZK/EUR,1996-12-19 ,34.154 
CZK/EUR,1996-12-20 ,34.146 
CZK/EUR,1996-12-23 ,34.189 
CZK/EUR,1996-12-24 ,34.143 
CZK/EUR,1996-12-27 ,34.088 
CZK/EUR,1996-12-30 ,34.139 
CZK/EUR,1996-12-31 ,34.247 
CZK/EUR,1997-01-02 ,34.264 
CZK/EUR,1997-01-03 ,33.975 
CZK/EUR,1997-01-06 ,33.837 
CZK/EUR,1997-01-07 ,33.883 
CZK/EUR,1997-01-08 ,33.825 
CZK/EUR,1997-01-09 ,33.819 
CZK/EUR,1997-01-10 ,33.758 
CZK/EUR,1997-01-13 ,33.768 
CZK/EUR,1997-01-14 ,33.832 
CZK/EUR,1997-01-15 ,33.627 
CZK/EUR,1997-01-16 ,33.484 
CZK/EUR,1997-01-17 ,33.238 
CZK/EUR,1997-01-20 ,33.233 
CZK/EUR,1997-01-21 ,33.149 
CZK/EUR,1997-01-22 ,33.112 
CZK/EUR,1997-01-23 ,33.121 
CZK/EUR,1997-01-24 ,33.247 
CZK/EUR,1997-01-27 ,33.188 
CZK/EUR,1997-01-28 ,33.047 
CZK/EUR,1997-01-29 ,33.122 
CZK/EUR,1997-01-30 ,33.058 
CZK/EUR,1997-01-31 ,32.991 
CZK/EUR,1997-02-03 ,32.862 
CZK/EUR,1997-02-04 ,32.745 
CZK/EUR,1997-02-05 ,32.717 
CZK/EUR,1997-02-06 ,32.798 
CZK/EUR,1997-02-07 ,32.551 
CZK/EUR,1997-02-10 ,32.688 
CZK/EUR,1997-02-11 ,32.528 
CZK/EUR,1997-02-12 ,32.463 
CZK/EUR,1997-02-13 ,33.129 
CZK/EUR,1997-02-14 ,32.848 
CZK/EUR,1997-02-17 ,32.725 
CZK/EUR,1997-02-18 ,32.653 
CZK/EUR,1997-02-19 ,33.047 
CZK/EUR,1997-02-20 ,33.033 
CZK/EUR,1997-02-21 ,33.148 
CZK/EUR,1997-02-24 ,33.044 
CZK/EUR,1997-02-25 ,33.042 
CZK/EUR,1997-02-26 ,33.206 
CZK/EUR,1997-02-27 ,33.273 
CZK/EUR,1997-02-28 ,33.548 
CZK/EUR,1997-03-03 ,33.594 
CZK/EUR,1997-03-04 ,33.592 
CZK/EUR,1997-03-05 ,33.516 
CZK/EUR,1997-03-06 ,33.646 
CZK/EUR,1997-03-07 ,33.616 
CZK/EUR,1997-03-10 ,33.401 
CZK/EUR,1997-03-11 ,33.269 
CZK/EUR,1997-03-12 ,33.319 
CZK/EUR,1997-03-13 ,33.407 
CZK/EUR,1997-03-14 ,33.231 
CZK/EUR,1997-03-17 ,33.345 
CZK/EUR,1997-03-18 ,33.438 
CZK/EUR,1997-03-19 ,33.628 
CZK/EUR,1997-03-20 ,33.862 
CZK/EUR,1997-03-21 ,33.907 
CZK/EUR,1997-03-24 ,33.812 
CZK/EUR,1997-03-25 ,33.748 
CZK/EUR,1997-03-26 ,33.847 
CZK/EUR,1997-03-27 ,33.925 
CZK/EUR,1997-04-01 ,33.855 
CZK/EUR,1997-04-02 ,33.646 
CZK/EUR,1997-04-03 ,33.664 
CZK/EUR,1997-04-04 ,33.661 
CZK/EUR,1997-04-07 ,33.386 
CZK/EUR,1997-04-08 ,33.623 
CZK/EUR,1997-04-09 ,33.590 
CZK/EUR,1997-04-10 ,33.834 
CZK/EUR,1997-04-11 ,33.882 
CZK/EUR,1997-04-14 ,34.214 
CZK/EUR,1997-04-15 ,34.819 
CZK/EUR,1997-04-16 ,34.334 
CZK/EUR,1997-04-17 ,34.180 
CZK/EUR,1997-04-18 ,34.216 
CZK/EUR,1997-04-21 ,34.871 
CZK/EUR,1997-04-22 ,34.675 
CZK/EUR,1997-04-23 ,34.782 
CZK/EUR,1997-04-24 ,34.724 
CZK/EUR,1997-04-25 ,34.850 
CZK/EUR,1997-04-28 ,35.142 
CZK/EUR,1997-04-29 ,35.091 
CZK/EUR,1997-04-30 ,35.087 
CZK/EUR,1997-05-02 ,35.041 
CZK/EUR,1997-05-05 ,35.018 
CZK/EUR,1997-05-06 ,34.951 
CZK/EUR,1997-05-07 ,34.910 
CZK/EUR,1997-05-09 ,35.162 
CZK/EUR,1997-05-12 ,35.057 
CZK/EUR,1997-05-13 ,35.142 
CZK/EUR,1997-05-14 ,35.501 
CZK/EUR,1997-05-15 ,35.523 
CZK/EUR,1997-05-16 ,35.639 
CZK/EUR,1997-05-20 ,35.276 
CZK/EUR,1997-05-21 ,35.239 
CZK/EUR,1997-05-22 ,35.421 
CZK/EUR,1997-05-23 ,35.607 
CZK/EUR,1997-05-26 ,35.289 
CZK/EUR,1997-05-27 ,38.097 
CZK/EUR,1997-05-28 ,38.011 
CZK/EUR,1997-05-29 ,37.568 
CZK/EUR,1997-05-30 ,37.165 
CZK/EUR,1997-06-02 ,37.401 
CZK/EUR,1997-06-03 ,37.486 
CZK/EUR,1997-06-04 ,37.308 
CZK/EUR,1997-06-05 ,37.587 
CZK/EUR,1997-06-06 ,37.644 
CZK/EUR,1997-06-09 ,37.463 
CZK/EUR,1997-06-10 ,36.832 
CZK/EUR,1997-06-11 ,36.673 
CZK/EUR,1997-06-12 ,36.642 
CZK/EUR,1997-06-13 ,36.665 
CZK/EUR,1997-06-16 ,36.797 
CZK/EUR,1997-06-17 ,36.498 
CZK/EUR,1997-06-18 ,36.652 
CZK/EUR,1997-06-19 ,36.370 
CZK/EUR,1997-06-20 ,36.410 
CZK/EUR,1997-06-23 ,36.474 
CZK/EUR,1997-06-24 ,36.284 
CZK/EUR,1997-06-25 ,36.240 
CZK/EUR,1997-06-26 ,36.341 
CZK/EUR,1997-06-27 ,36.424 
CZK/EUR,1997-06-30 ,36.591 
CZK/EUR,1997-07-01 ,36.549 
CZK/EUR,1997-07-02 ,36.456 
CZK/EUR,1997-07-03 ,36.628 
CZK/EUR,1997-07-04 ,36.519 
CZK/EUR,1997-07-07 ,36.481 
CZK/EUR,1997-07-08 ,36.574 
CZK/EUR,1997-07-09 ,36.641 
CZK/EUR,1997-07-10 ,37.189 
CZK/EUR,1997-07-11 ,37.337 
CZK/EUR,1997-07-14 ,37.788 
CZK/EUR,1997-07-15 ,37.775 
CZK/EUR,1997-07-16 ,37.694 
CZK/EUR,1997-07-17 ,37.918 
CZK/EUR,1997-07-18 ,37.748 
CZK/EUR,1997-07-21 ,37.953 
CZK/EUR,1997-07-24 ,37.172 
CZK/EUR,1997-07-25 ,37.078 
CZK/EUR,1997-07-28 ,37.171 
CZK/EUR,1997-07-29 ,37.268 
CZK/EUR,1997-07-30 ,37.152 
CZK/EUR,1997-07-31 ,37.118 
CZK/EUR,1997-08-01 ,36.951 
CZK/EUR,1997-08-04 ,37.020 
CZK/EUR,1997-08-05 ,36.835 
CZK/EUR,1997-08-06 ,36.723 
CZK/EUR,1997-08-07 ,36.559 
CZK/EUR,1997-08-08 ,36.592 
CZK/EUR,1997-08-11 ,36.296 
CZK/EUR,1997-08-12 ,36.208 
CZK/EUR,1997-08-13 ,36.325 
CZK/EUR,1997-08-14 ,36.235 
CZK/EUR,1997-08-18 ,36.689 
CZK/EUR,1997-08-19 ,36.883 
CZK/EUR,1997-08-20 ,36.858 
CZK/EUR,1997-08-21 ,37.147 
CZK/EUR,1997-08-22 ,37.030 
CZK/EUR,1997-08-25 ,36.618 
CZK/EUR,1997-08-26 ,36.700 
CZK/EUR,1997-08-27 ,36.562 
CZK/EUR,1997-08-28 ,36.934 
CZK/EUR,1997-08-29 ,36.748 
CZK/EUR,1997-09-01 ,36.816 
CZK/EUR,1997-09-02 ,36.958 
CZK/EUR,1997-09-03 ,37.032 
CZK/EUR,1997-09-04 ,37.036 
CZK/EUR,1997-09-05 ,37.336 
CZK/EUR,1997-09-08 ,37.324 
CZK/EUR,1997-09-09 ,37.104 
CZK/EUR,1997-09-10 ,37.168 
CZK/EUR,1997-09-11 ,36.905 
CZK/EUR,1997-09-12 ,37.063 
CZK/EUR,1997-09-15 ,37.337 
CZK/EUR,1997-09-16 ,36.987 
CZK/EUR,1997-09-17 ,37.025 
CZK/EUR,1997-09-18 ,37.019 
CZK/EUR,1997-09-19 ,37.128 
CZK/EUR,1997-09-22 ,36.817 
CZK/EUR,1997-09-23 ,36.623 
CZK/EUR,1997-09-24 ,36.997 
CZK/EUR,1997-09-25 ,36.754 
CZK/EUR,1997-09-26 ,36.484 
CZK/EUR,1997-09-29 ,36.573 
CZK/EUR,1997-09-30 ,36.624 
CZK/EUR,1997-10-01 ,36.272 
CZK/EUR,1997-10-02 ,36.272 
CZK/EUR,1997-10-03 ,36.667 
CZK/EUR,1997-10-06 ,36.615 
CZK/EUR,1997-10-07 ,36.821 
CZK/EUR,1997-10-08 ,36.770 
CZK/EUR,1997-10-09 ,36.868 
CZK/EUR,1997-10-10 ,36.657 
CZK/EUR,1997-10-13 ,36.922 
CZK/EUR,1997-10-14 ,36.610 
CZK/EUR,1997-10-15 ,36.686 
CZK/EUR,1997-10-16 ,36.595 
CZK/EUR,1997-10-17 ,36.676 
CZK/EUR,1997-10-20 ,36.759 
CZK/EUR,1997-10-21 ,36.634 
CZK/EUR,1997-10-22 ,36.725 
CZK/EUR,1997-10-23 ,36.925 
CZK/EUR,1997-10-24 ,36.829 
CZK/EUR,1997-10-27 ,37.616 
CZK/EUR,1997-10-28 ,38.400 
CZK/EUR,1997-10-29 ,37.320 
CZK/EUR,1997-10-30 ,37.746 
CZK/EUR,1997-10-31 ,37.880 
CZK/EUR,1997-11-03 ,37.624 
CZK/EUR,1997-11-04 ,37.526 
CZK/EUR,1997-11-05 ,37.479 
CZK/EUR,1997-11-06 ,37.566 
CZK/EUR,1997-11-07 ,37.825 
CZK/EUR,1997-11-10 ,37.595 
CZK/EUR,1997-11-11 ,37.542 
CZK/EUR,1997-11-12 ,37.599 
CZK/EUR,1997-11-13 ,37.577 
CZK/EUR,1997-11-14 ,37.682 
CZK/EUR,1997-11-17 ,37.695 
CZK/EUR,1997-11-18 ,37.668 
CZK/EUR,1997-11-19 ,37.742 
CZK/EUR,1997-11-20 ,37.710 
CZK/EUR,1997-11-21 ,37.904 
CZK/EUR,1997-11-24 ,38.007 
CZK/EUR,1997-11-25 ,38.245 
CZK/EUR,1997-11-26 ,38.436 
CZK/EUR,1997-11-27 ,38.504 
CZK/EUR,1997-11-28 ,38.625 
CZK/EUR,1997-12-01 ,39.245 
CZK/EUR,1997-12-02 ,39.342 
CZK/EUR,1997-12-03 ,39.099 
CZK/EUR,1997-12-04 ,38.912 
CZK/EUR,1997-12-05 ,39.011 
CZK/EUR,1997-12-08 ,39.009 
CZK/EUR,1997-12-09 ,38.864 
CZK/EUR,1997-12-10 ,38.807 
CZK/EUR,1997-12-11 ,38.825 
CZK/EUR,1997-12-12 ,38.942 
CZK/EUR,1997-12-15 ,38.604 
CZK/EUR,1997-12-16 ,38.159 
CZK/EUR,1997-12-17 ,38.129 
CZK/EUR,1997-12-18 ,38.099 
CZK/EUR,1997-12-19 ,37.942 
CZK/EUR,1997-12-22 ,38.374 
CZK/EUR,1997-12-23 ,38.242 
CZK/EUR,1997-12-24 ,38.327 
CZK/EUR,1997-12-29 ,38.123 
CZK/EUR,1997-12-30 ,38.209 
CZK/EUR,1997-12-31 ,38.027 
CZK/EUR,1998-01-02 ,37.756 
CZK/EUR,1998-01-05 ,38.088 
CZK/EUR,1998-01-06 ,38.323 
CZK/EUR,1998-01-07 ,38.727 
CZK/EUR,1998-01-08 ,38.881 
CZK/EUR,1998-01-09 ,39.156 
CZK/EUR,1998-01-12 ,38.815 
CZK/EUR,1998-01-13 ,38.869 
CZK/EUR,1998-01-14 ,38.730 
CZK/EUR,1998-01-15 ,38.654 
CZK/EUR,1998-01-16 ,38.568 
CZK/EUR,1998-01-19 ,38.074 
CZK/EUR,1998-01-20 ,38.291 
CZK/EUR,1998-01-21 ,38.469 
